CLEANED NAME,GAME RESULT,POINT DIFFERENCE,PACE,HOME TEAM OFFENSIVE RATING,HOME TEAM DEFENSIVE RATING,HOME TEAM 2PT%,HOME TEAM 3PT%,HOME TEAM FT%,HOME TEAM REBOUNDS,HOME TEAM ASSISTS,HOME TEAM STEALS,HOME TEAM BLOCKS,HOME TEAM TURNOVERS,HOME TEAM AVERAGE PLUS/MINUS,HOME TEAM DOUBLE DOUBLES,HOME TEAM TOP 50 CONTRACT PLAYERS,AWAY TEAM OFFENSIVE RATING,AWAY TEAM DEFENSIVE RATING,AWAY TEAM 2PT%,AWAY TEAM 3PT%,AWAY TEAM FT%,AWAY TEAM REBOUNDS,AWAY TEAM ASSISTS,AWAY TEAM STEALS,AWAY TEAM BLOCKS,AWAY TEAM TURNOVERS,AWAY TEAM AVERAGE PLUS/MINUS,AWAY TEAM DOUBLE DOUBLES,AWAY TEAM TOP 50 CONTRACT PLAYERS
20191108-H-LAL-A-MIA,1,15,94.3,100.7,85.72727273,0.561403509,0.25,0.875,48,30,6,5,18,6.818181818,0,2,84.8,102.2,0.488888889,0.171428571,0.75,37,18,9,2,12,-7.5,0,2
20191108-H-MIN-A-GSW,1,6,105.5,107.3,103,0.52,0.25,0.689655172,59,20,10,10,18,3,2,2,102.1,107.4,0.485294118,0.285714286,0.958333333,49,18,12,9,20,-3,0,1
20191108-H-NOP-A-TOR,0,18,109.1,95.4,112.6923077,0.517241379,0.243902439,0.666666667,53,21,7,6,18,-6.923076923,0,2,111.9,95.58333333,0.44,0.441860465,0.875,53,27,9,3,17,7.5,2,5
20191108-H-ORL-A-MEM,1,32,101.5,116.3,85.66666667,0.569230769,0.25,0.851851852,57,24,10,10,9,13.33333333,1,1,84.7,117.4166667,0.368421053,0.379310345,0.846153846,36,23,3,5,18,-13.33333333,0,0
20191108-H-POR-A-BRK,0,4,100.5,114.4,120.0909091,0.432835821,0.366666667,0.96,48,11,3,9,10,-1.818181818,1,3,118.4,115.1,0.403225806,0.432432432,0.7,51,18,6,9,9,2,0,1
20191108-H-UTA-A-MIL,1,3,102.7,100.3,97.66666667,0.395833333,0.416666667,0.689655172,56,15,3,1,20,1.666666667,1,3,97.3,102.0833333,0.406779661,0.277777778,0.733333333,54,14,8,4,12,-1.25,2,2
20191108-H-WAS-A-CLE,0,13,95.9,104.3,117.4,0.584615385,0.225806452,0.5,47,26,5,5,18,-6.5,0,1,117.9,103.7777778,0.555555556,0.222222222,0.862068966,48,18,10,5,12,7.222222222,2,1
20191109-H-CHI-A-HOU,0,23,107.1,87.8,110.5454545,0.5,0.125,0.888888889,46,21,14,5,15,-10.45454545,1,0,109.3,89.77777778,0.512820513,0.431818182,0.714285714,55,18,12,7,22,12.77777778,2,2
20191109-H-CHO-A-NOP,0,5,106,103.8,108.3,0.452830189,0.342857143,0.764705882,42,27,10,2,21,-2.5,1,0,108.5,105.1818182,0.619047619,0.424242424,0.7,45,25,13,6,26,2.272727273,2,2
20191109-H-MEM-A-DAL,0,16,104.9,116.3,131.5833333,0.644067797,0.333333333,0.714285714,39,31,10,6,15,-6.666666667,0,0,131.5,116.8181818,0.618181818,0.428571429,0.8,47,27,8,5,14,7.272727273,1,0
20191109-H-OKC-A-GSW,1,6,98.1,116.2,108.9,0.591836735,0.466666667,0.823529412,42,30,7,5,18,3,0,3,110.1,116.3333333,0.555555556,0.318181818,1,34,22,9,6,15,-3.333333333,0,1
20191109-H-SAS-A-BOS,0,20,103.8,110.8,129.3076923,0.362318841,0.466666667,0.766666667,57,24,1,8,15,-7.692307692,0,2,130.1,113.4615385,0.596491228,0.378378378,0.892857143,43,28,11,11,8,7.692307692,0,4
20191110-H-LAL-A-TOR,0,9,100.8,103.1,112.8333333,0.484375,0.333333333,0.631578947,51,31,6,7,12,-3.75,1,2,112,105.5,0.58490566,0.333333333,0.681818182,43,26,6,8,13,4.5,2,3
20191110-H-MIN-A-DEN,0,2,97.2,91.3,93.3,0.538461538,0.133333333,0.727272727,53,22,9,10,12,-1,1,2,93.2,92.72727273,0.383561644,0.392857143,0.647058824,57,26,6,4,20,0.909090909,2,3
20191110-H-NYK-A-CLE,0,21,98.2,88.6,110.0909091,0.4,0.290322581,0.64,52,19,11,8,21,-9.545454545,1,1,109.9,88.09090909,0.518518519,0.285714286,0.903225806,45,20,11,2,14,9.545454545,0,1
20191110-H-OKC-A-MIL,0,2,107.2,111,113,0.571428571,0.404761905,0.705882353,35,31,11,4,15,-1.111111111,0,2,112.9,109.2727273,0.654545455,0.392857143,0.888888889,48,27,9,4,22,0.909090909,1,2
20191110-H-ORL-A-IND,0,7,91.5,111.5,118.9,0.490566038,0.416666667,0.833333333,37,27,5,11,10,-3.5,1,1,119.2,112.3,0.549295775,0.45,0.8,43,31,6,3,9,3.5,1,1
20191110-H-PHI-A-CHO,1,8,99,115.1,108.75,0.642857143,0.357142857,0.75,49,29,9,5,20,3.333333333,0,3,107.1,116,0.470588235,0.424242424,0.727272727,31,22,9,1,13,-4,1,0
20191110-H-PHO-A-BRK,1,26,108.3,127.4,102.1666667,0.578947368,0.452380952,0.789473684,42,37,8,7,7,10.83333333,1,1,103.4,127.5384615,0.631578947,0.235294118,0.941176471,43,27,4,2,17,-10,1,1
20191110-H-POR-A-ATL,1,11,104.2,107.8,95.16666667,0.485294118,0.333333333,0.785714286,61,19,10,9,17,4.583333333,1,3,98.2,106.4,0.492063492,0.268292683,0.72,48,21,11,8,16,-5.5,2,0
20191111-H-BOS-A-DAL,1,10,92.6,125.2,113.5,0.509803922,0.428571429,0.76,46,25,4,5,9,4.166666667,1,3,114.4,124.6,0.553191489,0.261904762,0.75,46,22,2,5,6,-5,0,1
20191111-H-DET-A-MIN,0,6,99.8,114.2,121.9090909,0.418181818,0.5,0.8,39,25,9,5,17,-2.727272727,1,2,120.3,113.9,0.545454545,0.441176471,0.789473684,45,25,7,6,16,3,0,2
20191111-H-GSW-A-UTA,0,14,100.5,107.5,121.3,0.555555556,0.322580645,0.571428571,44,23,8,2,10,-7,0,2,121.4,108.3076923,0.52173913,0.457142857,0.8125,43,30,3,3,12,5.384615385,1,3
20191111-H-LAC-A-TOR,1,10,100.1,97.9,88.72727273,0.464285714,0.222222222,0.733333333,66,25,9,7,19,4.545454545,3,1,87.9,99.55555556,0.418181818,0.366666667,0.6,38,25,9,8,15,-5.555555556,1,3
20191111-H-NOP-A-HOU,0,6,107.9,107.5,113.5,0.54,0.311111111,0.740740741,46,26,8,3,16,-3,2,1,113.1,108.1,0.727272727,0.292682927,0.6875,47,16,9,6,17,3,1,2
20191111-H-SAS-A-MEM,0,4,99.2,109.9,114.2,0.5,0.4,0.764705882,42,29,4,4,13,-2,0,2,113.9,108.9,0.559322034,0.392857143,0.7,47,32,7,5,11,2,1,0
20191112-H-CHI-A-NYK,1,18,102.5,117.1,99.25,0.5625,0.424242424,0.774193548,46,22,9,2,19,7.5,1,0,99.5,118.6363636,0.464285714,0.3125,0.64516129,38,27,12,1,18,-8.181818182,0,1
20191112-H-DEN-A-ATL,0,4,97.9,123.6,128.6,0.555555556,0.268292683,0.818181818,40,31,7,5,3,-2,0,3,127.6,123.9,0.591836735,0.441176471,0.647058824,45,30,1,5,14,2,1,0
20191112-H-IND-A-OKC,1,26,97.9,113.4,87.16666667,0.549295775,0.304347826,0.923076923,50,21,6,4,14,10.83333333,1,1,86.9,114.1666667,0.403508772,0.24,0.875,40,19,9,4,15,-10.83333333,0,3
20191112-H-MIA-A-DET,1,9,98.5,118.8,109,0.6,0.4375,0.777777778,42,34,6,1,19,4.5,2,2,109.6,118.5,0.513513514,0.365853659,0.675675676,32,27,9,9,16,-4.5,0,1
20191112-H-PHI-A-CLE,1,1,96.2,101.9,99.3,0.62745098,0.210526316,0.769230769,46,24,8,8,14,0.5,1,3,100.8,102.8888889,0.507692308,0.238095238,0.8,45,13,10,0,13,-0.555555556,1,1
20191112-H-PHO-A-LAL,0,8,102.3,112.4,119.2222222,0.509433962,0.421052632,0.764705882,39,32,3,4,11,-4.444444444,1,1,120.2,113.3636364,0.585714286,0.4,0.523809524,44,39,4,4,9,3.636363636,2,2
20191112-H-SAC-A-POR,1,8,97.9,109.2,96.9,0.5,0.34375,0.769230769,46,24,9,5,14,4,3,2,101.1,109,0.553191489,0.266666667,0.766666667,40,15,4,5,17,-3.636363636,0,3
20191112-H-UTA-A-BRK,1,5,104.1,114.3,109.7777778,0.560606061,0.230769231,0.771428571,46,16,7,4,11,2.777777778,1,3,109.5,113,0.566037736,0.297297297,0.84,43,19,5,8,16,-2.5,1,1
20191113-H-BOS-A-WAS,1,7,104.8,133.6,126.0909091,0.55,0.444444444,0.896551724,44,32,5,5,11,3.181818182,0,3,127,133.8,0.582089552,0.379310345,0.814814815,36,28,5,4,8,-3.5,0,1
20191113-H-CHO-A-MEM,0,2,102.2,114.4,116,0.529411765,0.444444444,0.789473684,34,27,8,5,15,-1.111111111,0,0,116.4,114.1,0.574074074,0.485714286,0.666666667,45,32,9,5,23,1,2,0
20191113-H-HOU-A-LAC,1,9,100.3,101.7,92.33333333,0.431818182,0.333333333,0.814814815,53,12,7,6,10,5,1,2,92.7,104.8181818,0.430769231,0.303030303,0.5,53,17,3,3,13,-4.090909091,2,1
20191113-H-LAL-A-GSW,1,26,100.2,119.8,94.2,0.565217391,0.45,0.833333333,51,31,8,6,19,13,2,1,93.8,119.2,0.5,0.257142857,0.764705882,33,29,8,7,17,-13,0,2
20191113-H-MIN-A-SAS,1,15,101.6,127,112.5,0.596491228,0.323529412,0.823529412,50,25,11,4,10,7.5,1,2,112.3,126.8333333,0.561643836,0.176470588,0.793103448,44,24,4,4,11,-6.25,0,2
20191113-H-ORL-A-PHI,1,15,102.4,109.3,96,0.518518519,0.3125,0.764705882,48,27,6,2,13,7.5,2,1,94.7,109,0.524590164,0.266666667,0.692307692,47,25,5,5,15,-6.818181818,0,3
20191113-H-POR-A-TOR,0,8,97.2,109.1,116.6666667,0.4375,0.354166667,0.8125,43,24,3,7,12,-4.444444444,0,3,117.3,110.1,0.466666667,0.4375,0.941176471,50,20,4,9,12,4,1,3
20191114-H-CLE-A-MIA,0,11,98.1,98.9,110.3333333,0.528301887,0.25,0.80952381,41,18,14,2,18,-6.111111111,1,1,110.1,98.11111111,0.632653061,0.4,0.909090909,41,31,10,7,18,6.111111111,1,2
20191114-H-DEN-A-BRK,1,8,98.7,102.3,94.7,0.485294118,0.303030303,0.5,62,26,4,3,7,4,1,3,94.2,101.8,0.49122807,0.210526316,0.8125,51,19,3,2,7,-4,1,1
20191114-H-MIL-A-CHI,1,9,112.1,110.6,103.3636364,0.654545455,0.181818182,0.723404255,58,24,9,4,22,4.090909091,1,1,102.6,106.8,0.4,0.418604651,0.84,45,25,14,1,20,-4.5,0,0
20191114-H-NOP-A-LAC,1,5,104.8,125.9,121.1111111,0.453125,0.529411765,0.689655172,51,26,11,5,14,2.777777778,1,1,121.1,126.6,0.583333333,0.458333333,0.774193548,37,28,6,6,16,-2.5,0,1
20191114-H-NYK-A-DAL,1,3,95.4,111.2,108.3636364,0.453125,0.433333333,0.818181818,53,20,6,2,15,1.363636364,1,1,108,112.6,0.583333333,0.222222222,0.741935484,44,21,8,7,11,-1.5,2,1
20191114-H-PHO-A-ATL,1,16,109.9,116.5,101.5,0.565217391,0.384615385,0.815789474,39,32,6,2,20,6.666666667,0,1,101.9,117.0909091,0.533333333,0.258064516,0.8,49,25,15,5,22,-7.272727273,2,0
20191115-H-CHO-A-DET,1,3,95.8,113.8,110.8888889,0.491803279,0.371428571,0.625,41,22,10,3,10,1.666666667,1,0,110.7,114.9090909,0.543478261,0.428571429,1,42,25,3,3,19,-1.363636364,1,2
20191115-H-GSW-A-BOS,0,5,102.1,97.9,103,0.537037037,0.178571429,0.794117647,55,17,8,4,19,-2.5,1,2,102.8,98.81818182,0.413793103,0.393939394,0.782608696,47,24,13,5,14,2.272727273,0,3
20191115-H-HOU-A-IND,1,9,97.5,113.9,106,0.511627907,0.304347826,0.862068966,44,12,11,3,8,4.5,0,2,104.6,115.2,0.591836735,0.242424242,0.769230769,42,24,2,2,16,-4.5,1,1
20191115-H-LAL-A-SAC,1,2,90.8,109,107,0.522727273,0.297297297,0.909090909,41,22,11,6,13,0.909090909,1,2,106.8,107,0.465116279,0.41025641,1,43,24,7,0,17,-0.909090909,0,2
20191115-H-MEM-A-UTA,1,1,101.9,105,104.4,0.540983607,0.285714286,0.846153846,46,25,6,5,11,0.5,1,0,104,106.7777778,0.490566038,0.264705882,0.84375,45,17,5,6,14,-0.555555556,1,3
20191115-H-MIN-A-WAS,0,21,110.2,105.3,124,0.596153846,0.297297297,0.724137931,43,26,6,5,20,-8.75,2,1,124.3,105.7272727,0.611111111,0.357142857,0.76,51,38,10,5,13,9.545454545,2,1
20191115-H-OKC-A-PHI,1,8,89.4,128.7,119.8,0.596153846,0.416666667,0.853658537,36,22,7,3,13,4,0,3,120.6,129,0.534482759,0.4375,0.681818182,43,24,6,0,14,-4,2,4
20191115-H-ORL-A-SAS,1,2,94.7,117.2,115.7,0.413793103,0.413793103,0.794117647,48,22,6,5,10,1,2,1,115.1,116.8,0.507936508,0.5,0.6,41,23,8,8,11,-1,0,2
20191116-H-CHI-A-BRK,0,6,107.7,103.1,107.8888889,0.442307692,0.230769231,0.926829268,56,15,8,2,19,-3.333333333,2,0,108.7,104.2,0.666666667,0.23255814,0.870967742,40,30,10,9,15,3,0,0
20191116-H-DAL-A-TOR,1,8,100.2,109.7,101.6,0.571428571,0.230769231,0.818181818,55,24,7,4,12,4,2,1,101.8,109.8888889,0.416666667,0.414634146,0.733333333,42,21,7,2,14,-4.444444444,0,3
20191116-H-IND-A-MIL,0,19,101.6,81.7,101.1666667,0.303030303,0.352941176,0.777777778,54,19,8,7,13,-7.916666667,2,0,100.4,85,0.561403509,0.282051282,0.714285714,55,23,6,8,14,7.307692308,1,1
20191116-H-LAC-A-ATL,1,49,109.6,136.9,93.33333333,0.55,0.515151515,0.942857143,53,30,10,12,19,20.41666667,0,1,92.1,136.9166667,0.424242424,0.25,0.72972973,38,19,11,10,19,-20.41666667,0,0
20191116-H-MIA-A-NOP,1,15,95,114.8,100.5555556,0.614035088,0.375,0.923076923,45,25,13,3,20,8.333333333,2,2,99,115.1,0.446808511,0.457142857,0.666666667,31,23,10,2,18,-7.5,0,1
20191116-H-MIN-A-HOU,0,20,97.1,108.2,128.4,0.565217391,0.315789474,0.739130435,46,23,7,5,18,-10,1,1,128.8,109.3333333,0.533333333,0.387755102,0.909090909,42,15,7,3,12,11.11111111,0,1
20191116-H-NYK-A-CHO,0,1,90.8,112.3,115.1818182,0.5,0.3,0.782608696,48,22,5,1,11,-0.454545455,1,1,113.4,113.6,0.487179487,0.354166667,0.736842105,42,22,5,3,10,0.5,0,1
20191116-H-SAS-A-POR,0,5,104.2,111.3,117,0.514285714,0.277777778,0.852941176,43,25,8,7,10,-2.5,1,2,116.1,111.3333333,0.537037037,0.333333333,0.923076923,48,21,2,4,12,2.777777778,1,3
20191117-H-CLE-A-PHI,0,19,99.9,95.1,115,0.430769231,0.24,0.875,42,14,9,5,14,-7.916666667,0,1,114.1,96.23076923,0.606557377,0.391304348,0.764705882,44,33,6,11,13,7.307692308,1,4
20191117-H-LAL-A-ATL,1,21,101,120.8,98.41666667,0.592592593,0.428571429,0.8125,42,26,10,14,16,8.75,1,2,100,123.8461538,0.5,0.285714286,0.76,37,16,11,2,18,-8.076923077,0,1
20191117-H-MEM-A-DEN,0,17,101.7,112.1,127.6666667,0.479166667,0.444444444,0.833333333,45,29,4,3,16,-7.083333333,1,0,128.8,112.6923077,0.543859649,0.5625,0.652173913,39,36,10,10,12,6.538461538,0,3
20191117-H-NOP-A-GSW,1,8,97.6,110.6,104.1111111,0.441860465,0.391304348,0.8,48,24,3,5,13,4.444444444,1,1,102.4,111.3333333,0.454545455,0.28,0.826086957,43,23,7,3,10,-4.444444444,0,1
20191117-H-ORL-A-WAS,1,4,99.7,125.4,120.2,0.571428571,0.394736842,0.923076923,52,25,5,3,14,2,1,1,121.3,126,0.482142857,0.463414634,0.833333333,38,31,7,2,9,-2.222222222,0,1
20191117-H-SAC-A-BOS,1,1,94.1,106.3,105.8,0.444444444,0.4,0.833333333,45,22,8,7,12,0.5,2,2,105.2,107.3636364,0.461538462,0.333333333,0.875,46,26,7,3,14,-0.454545455,1,3
20191118-H-BRK-A-IND,0,29,99,86.9,117.6153846,0.38,0.323529412,0.625,40,18,2,7,9,-11.15384615,1,0,116.2,84.45454545,0.441176471,0.424242424,0.764705882,63,26,5,8,10,13.18181818,2,0
20191118-H-CHI-A-MIL,0,14,102,99,112.5,0.428571429,0.352941176,0.785714286,50,25,6,6,14,-7,0,0,112.7,100.8181818,0.56097561,0.365853659,0.685714286,48,24,12,9,15,6.363636364,2,1
20191118-H-DAL-A-SAS,1,7,94.1,124.3,118.7,0.581395349,0.414634146,0.695652174,41,28,4,3,13,3.5,2,1,116.9,122.8181818,0.5,0.333333333,0.875,48,18,6,2,9,-3.181818182,0,2
20191118-H-HOU-A-POR,1,24,107.7,122.6,101,0.545454545,0.377777778,0.807692308,58,24,9,10,16,12,2,2,100.3,122.9090909,0.483333333,0.305555556,0.739130435,44,28,7,5,17,-10.90909091,1,3
20191118-H-LAC-A-OKC,1,2,94,95.8,92.90909091,0.490196078,0.277777778,0.714285714,49,23,7,5,17,0.909090909,2,1,93.6,95,0.4375,0.259259259,0.892857143,45,17,12,4,17,-1,0,3
20191118-H-NYK-A-CLE,1,18,96.4,127.6,109.4545455,0.48,0.347826087,0.771428571,47,17,8,10,7,8.181818182,0,1,108.9,126.7272727,0.475,0.472222222,0.533333333,41,18,2,1,19,-8.181818182,0,0
20191118-H-PHO-A-BOS,0,14,98.6,86.2,99.36363636,0.5,0.277777778,0.75,45,22,7,6,19,-6.363636364,0,1,100.4,83.54545455,0.520833333,0.292682927,0.764705882,52,22,12,5,17,6.363636364,1,3
20191118-H-TOR-A-CHO,1,36,95.9,137.6,99.41666667,0.555555556,0.465116279,0.8,53,40,13,2,10,15,1,3,100.1,137.7692308,0.545454545,0.333333333,0.625,37,26,3,8,19,-13.84615385,0,1
20191118-H-UTA-A-MIN,0,10,106.5,95.8,104.3333333,0.353846154,0.387096774,0.769230769,53,20,5,5,14,-5.555555556,1,3,105.2,96.1,0.529411765,0.368421053,0.842105263,51,22,6,10,15,5,2,1
20191119-H-LAL-A-OKC,1,5,96.6,115.9,111.9,0.5,0.451612903,0.631578947,46,29,9,8,16,2.5,1,2,110.7,115.7,0.557692308,0.321428571,0.88,39,22,10,2,15,-2.5,0,3
20191119-H-MEM-A-GSW,0,19,99.3,95.7,115.25,0.428571429,0.36,0.736842105,37,26,6,4,12,-7.916666667,1,0,114.8,95.66666667,0.557377049,0.310344828,0.863636364,51,33,5,10,14,10.55555556,1,1
20191119-H-NOP-A-POR,1,11,100.1,114.9,104,0.49122807,0.361111111,0.833333333,53,24,10,5,13,6.111111111,1,2,103.9,115.6,0.380952381,0.551724138,0.615384615,48,20,5,4,17,-5.5,2,2
20191119-H-SAC-A-PHO,1,4,97.2,123.4,120,0.604166667,0.419354839,0.92,43,28,7,7,18,2.222222222,1,2,119.3,124.6,0.490566038,0.333333333,0.823529412,39,24,11,4,10,-2,0,1
20191120-H-ATL-A-MIL,0,8,111,114.4,122.0909091,0.461538462,0.451612903,0.806451613,43,27,8,2,13,-3.636363636,1,0,121.6,114.9090909,0.659090909,0.395348837,0.764705882,46,25,6,8,19,3.636363636,1,1
20191120-H-BRK-A-CHO,1,10,98.1,103,92.33333333,0.509803922,0.256410256,0.826086957,53,19,11,1,15,5.555555556,1,0,92.8,101.7,0.395833333,0.333333333,0.769230769,41,17,8,3,16,-5,0,1
20191120-H-CHI-A-DET,1,20,99.9,109.1,89.7,0.390625,0.518518519,0.653846154,55,25,9,7,14,10,2,0,89.1,108.4,0.4,0.242424242,0.78125,46,23,6,8,16,-10,1,2
20191120-H-DAL-A-GSW,1,48,99.3,142.9,95.16666667,0.557692308,0.578947368,0.782608696,50,33,7,7,11,20,2,1,94.6,142.875,0.428571429,0.296296296,0.64,34,18,7,5,9,-30,0,0
20191120-H-DEN-A-HOU,1,10,96.8,108.5,99,0.52238806,0.333333333,0.533333333,48,29,13,4,14,5,1,3,98.2,107.4545455,0.526315789,0.315789474,0.76,43,19,9,2,20,-4.545454545,1,2
20191120-H-LAC-A-BOS,1,3,95.6,101.3,102,0.458333333,0.377777778,0.75,53,26,12,9,23,1.363636364,1,2,98.5,101.2,0.491525424,0.266666667,0.714285714,53,26,11,2,17,-1.5,0,3
20191120-H-MIA-A-CLE,1,24,99.9,124.1,101.1,0.536585366,0.513513514,0.741935484,44,25,8,5,23,12,0,2,100.1,125.3333333,0.510204082,0.315789474,0.875,34,19,13,2,19,-10,1,1
20191120-H-MIN-A-UTA,0,8,95.3,99.6,107.7,0.477272727,0.311111111,0.523809524,51,13,5,9,13,-4,1,2,108,100.4,0.396226415,0.424242424,0.703703704,51,22,7,6,11,4,1,3
20191120-H-PHI-A-NYK,1,5,96.7,112.7,108,0.456140351,0.40625,0.692307692,44,30,5,5,10,2.5,2,4,107.5,113.6,0.457627119,0.52,0.733333333,42,17,8,6,14,-2.5,1,1
20191120-H-TOR-A-ORL,1,16,94.3,119.9,106.0833333,0.6,0.333333333,0.736842105,47,26,5,5,11,6.666666667,2,3,102.9,117.2307692,0.440677966,0.28125,0.642857143,43,26,9,8,11,-6.153846154,1,1
20191120-H-WAS-A-SAS,1,6,105.9,130.3,124.4,0.580645161,0.6,0.8,38,37,4,3,17,3,0,1,124.7,130.2,0.606557377,0.375,0.75862069,41,32,8,8,12,-3,1,2
20191121-H-MIL-A-POR,1,8,106.5,128.6,122,0.53968254,0.372093023,0.807692308,58,32,7,3,12,4,1,1,121.1,129.4,0.515625,0.435897436,0.857142857,41,32,6,11,8,-4,2,1
20191121-H-PHO-A-NOP,0,3,103.6,116.8,118.7,0.490909091,0.419354839,0.875,38,28,10,3,14,-1.5,0,1,119.7,118.4,0.58490566,0.457142857,0.636363636,44,28,8,6,17,1.5,0,2
20191122-H-BRK-A-SAC,1,19,99.2,117,98.33333333,0.617021277,0.352941176,0.709677419,48,22,9,3,18,7.916666667,0,0,97.8,116.5454545,0.583333333,0.153846154,0.789473684,33,26,8,2,16,-8.636363636,0,2
20191122-H-CHI-A-MIA,0,8,97.3,111,119.5,0.516666667,0.333333333,0.8,41,23,11,3,13,-3.333333333,0,0,119.3,112.4,0.609756098,0.368421053,0.857142857,44,33,10,3,19,4,1,2
20191122-H-DAL-A-CLE,1,42,95,150.5,107.1538462,0.603174603,0.540540541,0.777777778,49,31,8,7,5,16.15384615,1,1,106.3,150.0769231,0.438596491,0.413793103,0.882352941,34,23,3,3,10,-16.15384615,0,1
20191122-H-DEN-A-BOS,1,4,96.4,99.6,96,0.533333333,0.25,0.846153846,48,24,7,5,17,2,2,3,95.5,97.75,0.481481481,0.259259259,0.826086957,40,21,12,6,11,-1.666666667,1,3
20191122-H-DET-A-ATL,1,25,98.3,130.2,102.9090909,0.666666667,0.5,0.65,42,30,13,10,18,11.36363636,1,2,104.8,130,0.549019608,0.27027027,1,34,26,12,2,19,-10.41666667,0,1
20191122-H-LAC-A-HOU,1,3,104,117.3,114,0.592592593,0.393939394,0.791666667,47,27,9,4,19,1.5,0,2,114.4,118,0.585365854,0.348837209,0.684210526,43,22,11,2,15,-1.666666667,2,2
20191122-H-OKC-A-LAL,0,3,103.7,122.4,124.1111111,0.612903226,0.35483871,0.9,37,28,8,3,11,-1.666666667,0,3,125.3,122.1,0.49122807,0.548387097,0.793103448,45,32,7,6,15,1.5,2,2
20191122-H-PHI-A-SAS,1,11,98.2,117.1,106.0909091,0.571428571,0.384615385,0.684210526,51,32,8,4,15,5,2,4,105.9,118.3076923,0.552238806,0.333333333,0.75,32,21,6,3,11,-4.230769231,0,2
20191122-H-UTA-A-GSW,1,4,99.4,113.6,110.3,0.547169811,0.4375,0.8125,48,23,4,10,17,2,0,3,109.6,114.25,0.46969697,0.428571429,0.916666667,37,28,11,3,8,-2.5,0,0
20191122-H-WAS-A-CHO,1,7,103.9,120.3,113.1,0.596491228,0.411764706,0.75,41,34,10,3,11,3.5,2,1,113.6,120.7,0.576271186,0.411764706,1,44,24,9,5,16,-3.5,0,1
20191123-H-ATL-A-TOR,0,3,100,116,119.4,0.589285714,0.411764706,0.727272727,38,32,9,7,15,-1.5,1,0,119,116.4444444,0.529411765,0.351351351,0.866666667,42,22,5,5,15,1.666666667,0,3
20191123-H-CHO-A-CHI,0,1,97.1,118.4,119.6,0.615384615,0.428571429,0.681818182,43,26,5,7,19,-0.5,2,1,119.5,119.2,0.4375,0.468085106,0.666666667,39,27,12,3,13,0.5,1,0
20191123-H-CLE-A-POR,1,6,99.1,111,105.3333333,0.482142857,0.322580645,0.8125,52,19,9,2,13,3.333333333,2,0,105,111.5,0.531914894,0.35,0.75,38,21,6,6,10,-3,0,2
20191123-H-IND-A-ORL,1,5,98,113.2,108.3,0.6,0.416666667,0.9375,42,26,6,6,19,2.5,0,0,108.1,113.4444444,0.491803279,0.419354839,0.777777778,33,24,11,5,13,-2.777777778,0,0
20191123-H-MEM-A-LAL,0,1,99.3,108.7,110.4,0.491525424,0.466666667,0.615384615,47,28,12,3,19,-0.5,0,0,109.8,110.2,0.555555556,0.333333333,0.689655172,40,19,12,7,16,0.5,0,2
20191123-H-MIL-A-DET,1,14,102.5,101.4,87.38461538,0.595744681,0.351351351,0.5,49,25,10,8,21,5.384615385,1,1,87.8,103.1666667,0.482142857,0.285714286,0.6,40,22,7,3,15,-5.833333333,1,1
20191123-H-MIN-A-PHO,0,2,101,97,99.1,0.530612245,0.285714286,0.588235294,57,26,2,10,14,-1,1,2,99,96.77777778,0.37704918,0.285714286,0.923076923,56,22,9,3,7,1.111111111,2,1
20191123-H-NYK-A-SAS,0,7,98.5,105.6,113,0.471698113,0.375,0.6,37,30,12,3,11,-3.181818182,0,1,112.7,106.8181818,0.538461538,0.52173913,0.678571429,47,26,7,3,22,3.181818182,1,2
20191123-H-PHI-A-MIA,1,27,93.7,120.5,92.33333333,0.518518519,0.482758621,0.882352941,44,28,11,2,14,11.25,1,4,91.7,120.1111111,0.470588235,0.25,0.740740741,38,12,6,4,17,-15,0,2
20191123-H-UTA-A-NOP,1,8,105.9,120.9,112.5,0.586956522,0.416666667,0.878787879,49,29,2,4,17,4,0,2,113.3,122.4444444,0.416666667,0.414634146,0.95,38,21,7,6,10,-4.444444444,0,2
20191124-H-DEN-A-PHO,1,12,90.5,128.2,115.8333333,0.483333333,0.451612903,0.695652174,52,24,4,2,10,5,0,3,114.9,128.5,0.617021277,0.342857143,0.833333333,36,25,4,2,12,-6,1,1
20191124-H-HOU-A-DAL,0,14,107.9,113.9,125.4166667,0.648148148,0.227272727,0.741935484,54,26,5,2,11,-5.833333333,2,2,126.9,116.7,0.551724138,0.386363636,0.785714286,46,28,9,5,12,7,3,1
20191124-H-LAC-A-NOP,1,25,99.8,134.2,110.0833333,0.545454545,0.372093023,0.787878788,56,27,4,5,6,10.41666667,1,2,109.2,134.3636364,0.526315789,0.317073171,0.555555556,45,26,1,6,9,-11.36363636,0,2
20191124-H-NYK-A-BRK,0,2,92.2,109.5,110.9,0.422222222,0.514285714,0.5625,43,22,6,4,16,-1,0,1,111.7,110,0.435897436,0.368421053,0.794117647,35,18,6,1,11,1.111111111,2,0
20191124-H-WAS-A-SAC,0,7,98.4,107.7,116.1538462,0.5,0.382352941,0.75,45,29,5,2,16,-2.692307692,1,1,114.8,108.1111111,0.56,0.35483871,0.857142857,39,22,9,5,13,3.888888889,1,2
